@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
688,'2023/11/29 08:57:28:372',3,311.395203,184.957016,301.076904,139.365692,228.174438,155.823929,247.59314,145.951508,270.399048,148.019684,249.973785,155.549698,324.865814,142.586945,344.845154,135.371048,364.187988,140.637466,345.873413,145.164749,258.752716,273.859741,286.970642,242.46344,338.764282,235.879318,363.405457,259.74704,342.675293,316.513336,287.284149,322.57312,1
689,'2023/11/29 08:57:28:397',3,330.245911,323.394989,321.119385,294.142029,268.752686,289.778992,281.83136,287.61557,298.174744,290.01178,286.382202,292.61145,335.436707,288.835724,349.915955,285.195251,361.264587,286.068024,347.670807,290.196411,294.142029,341.256378,315.106201,339.346313,344.348267,337.434509,360.102783,336.818848,345.423828,345.07312,316.559082,346.958435,1
690,'2023/11/29 08:57:28:397',3,311.395203,184.957016,301.076904,139.365692,228.174438,155.823929,247.59314,145.951508,270.399048,148.019684,249.973785,155.549698,324.865814,142.586945,344.845154,135.371048,364.187988,140.637466,345.873413,145.164749,258.752716,273.859741,286.970642,242.46344,338.764282,235.879318,363.405457,259.74704,342.675293,316.513336,287.284149,322.57312,1
691,'2023/11/29 08:57:28:397',3,330.245911,323.394989,321.119385,294.142029,268.752686,289.778992,281.83136,287.61557,298.174744,290.01178,286.382202,292.61145,335.436707,288.835724,349.915955,285.195251,361.264587,286.068024,347.670807,290.196411,294.142029,341.256378,315.106201,339.346313,344.348267,337.434509,360.102783,336.818848,345.423828,345.07312,316.559082,346.958435,1
692,'2023/11/29 08:57:28:424',3,333.285156,180.671417,322.016296,135.448212,245.26506,147.751022,265.890625,137.841034,289.336243,141.806351,268.261719,148.639801,344.742065,137.547821,365.287476,129.55806,384.575317,135.461166,366.103973,140.45575,275.727051,267.91095,305.531464,236.06926,358.130402,230.478958,381.200562,256.025513,361.871979,318.937622,304.887451,324.095276,1
693,'2023/11/29 08:57:28:438',3,345.568756,175.212738,332.577637,131.841888,253.926544,146.702316,275.126892,136.82077,298.406006,140.134628,277.25473,147.142288,354.008057,136.426224,374.122986,129.725311,393.019531,135.802399,375.297302,139.891449,286.029236,267.713745,316.985565,234.094177,369.591797,228.300232,391.92392,255.498962,373.318054,314.433594,316.517883,319.690918,1
694,'2023/11/29 08:57:28:461',3,345.568756,175.212738,332.577637,131.841888,253.926544,146.702316,275.126892,136.82077,298.406006,140.134628,277.25473,147.142288,354.008057,136.426224,374.122986,129.725311,393.019531,135.802399,375.297302,139.891449,286.029236,267.713745,316.985565,234.094177,369.591797,228.300232,391.92392,255.498962,373.318054,314.433594,316.517883,319.690918,1
695,'2023/11/29 08:57:28:472',3,356.416321,174.296127,343.668762,130.710785,263.696838,143.903137,285.377136,134.03685,308.934937,138.205551,287.374023,144.847488,365.037292,135.134613,385.543915,128.147568,404.55896,134.679138,386.625183,138.801132,295.262939,265.481445,326.86499,232.324844,379.67157,227.164276,401.823242,254.607162,383.183807,313.953613,326.008423,318.645203,1
696,'2023/11/29 08:57:28:494',3,356.416321,174.296127,343.668762,130.710785,263.696838,143.903137,285.377136,134.03685,308.934937,138.205551,287.374023,144.847488,365.037292,135.134613,385.543915,128.147568,404.55896,134.679138,386.625183,138.801132,295.262939,265.481445,326.86499,232.324844,379.67157,227.164276,401.823242,254.607162,383.183807,313.953613,326.008423,318.645203,1
697,'2023/11/29 08:57:28:505',3,368.930542,173.708649,354.851501,129.780731,274.144562,143.065292,295.954102,133.173615,319.35965,137.211914,298.096649,143.81543,374.747742,134.102631,394.822937,127.22049,413.28775,133.705811,395.950562,137.669418,306.440918,264.966187,338.75647,232.162262,390.910858,226.758209,412.105469,253.509125,394.282501,310.686493,337.932587,315.624725,1
698,'2023/11/29 08:57:28:527',3,368.930542,173.708649,354.851501,129.780731,274.144562,143.065292,295.954102,133.173615,319.35965,137.211914,298.096649,143.81543,374.747742,134.102631,394.822937,127.22049,413.28775,133.705811,395.950562,137.669418,306.440918,264.966187,338.75647,232.162262,390.910858,226.758209,412.105469,253.509125,394.282501,310.686493,337.932587,315.624725,1
699,'2023/11/29 08:57:28:539',3,379.325439,172.396927,365.206055,128.467255,283.905029,142.123566,305.771484,132.544815,329.058563,136.303436,307.783325,142.756744,384.973389,133.804214,405.007263,127.765167,423.215149,134.294144,406.101166,137.701065,316.106476,263.547974,348.869568,231.726898,400.854126,226.740723,421.971313,252.929138,403.830505,305.655853,348.171112,310.166962,1
700,'2023/11/29 08:57:28:576',3,379.325439,172.396927,365.206055,128.467255,283.905029,142.123566,305.771484,132.544815,329.058563,136.303436,307.783325,142.756744,384.973389,133.804214,405.007263,127.765167,423.215149,134.294144,406.101166,137.701065,316.106476,263.547974,348.869568,231.726898,400.854126,226.740723,421.971313,252.929138,403.830505,305.655853,348.171112,310.166962,1
701,'2023/11/29 08:57:28:589',3,391.117828,174.180557,376.78006,129.361023,294.127625,140.338287,316.327026,131.163589,339.627441,135.889359,318.239136,141.820435,395.604919,134.755188,415.751404,128.969254,433.369202,135.910767,416.578857,139.165207,326.240479,262.532532,359.748474,232.604004,410.760254,228.47345,430.92569,253.832092,413.230164,303.558594,358.768005,307.241089,1
702,'2023/11/29 08:57:28:611',3,391.117828,174.180557,376.78006,129.361023,294.127625,140.338287,316.327026,131.163589,339.627441,135.889359,318.239136,141.820435,395.604919,134.755188,415.751404,128.969254,433.369202,135.910767,416.578857,139.165207,326.240479,262.532532,359.748474,232.604004,410.760254,228.47345,430.92569,253.832092,413.230164,303.558594,358.768005,307.241089,1
703,'2023/11/29 08:57:28:622',3,404.479736,181.45256,389.421936,133.519714,305.34433,140.171539,327.954468,130.607132,351.637939,137.528717,329.897797,143.004288,406.565155,136.779663,427.026794,129.157288,444.051575,136.752975,427.701416,141.149979,337.718719,265.792908,372.107269,237.99437,421.67395,234.198318,440.259399,257.72229,424.060974,309.861084,370.36908,313.348083,1
704,'2023/11/29 08:57:28:644',3,404.479736,181.45256,389.421936,133.519714,305.34433,140.171539,327.954468,130.607132,351.637939,137.528717,329.897797,143.004288,406.565155,136.779663,427.026794,129.157288,444.051575,136.752975,427.701416,141.149979,337.718719,265.792908,372.107269,237.99437,421.67395,234.198318,440.259399,257.72229,424.060974,309.861084,370.36908,313.348083,1
705,'2023/11/29 08:57:28:655',3,416.124207,184.198593,400.624023,135.689743,314.943115,141.692398,337.939972,132.399765,361.832611,139.282333,340.074036,144.50769,416.905701,138.708054,437.366272,131.343658,454.155273,138.774628,437.820984,143.083038,345.762054,266.998779,381.209747,239.761276,432.174744,236.119095,450.048645,259.346558,434.232239,313.509094,379.241791,316.846191,1
706,'2023/11/29 08:57:28:677',3,416.124207,184.198593,400.624023,135.689743,314.943115,141.692398,337.939972,132.399765,361.832611,139.282333,340.074036,144.50769,416.905701,138.708054,437.366272,131.343658,454.155273,138.774628,437.820984,143.083038,345.762054,266.998779,381.209747,239.761276,432.174744,236.119095,450.048645,259.346558,434.232239,313.509094,379.241791,316.846191,1
707,'2023/11/29 08:57:28:689',3,427.455444,183.537399,411.358917,135.902191,325.075287,141.382553,348.427002,132.198502,372.007172,139.561539,350.32605,144.509933,426.369934,139.877533,446.495789,132.987366,462.759247,140.735657,446.968811,144.641846,355.807861,266.744751,391.763977,239.17247,442.140991,235.821426,458.928772,259.963379,444.055176,313.353333,389.617371,316.363281,1
708,'2023/11/29 08:57:28:710',3,427.455444,183.537399,411.358917,135.902191,325.075287,141.382553,348.427002,132.198502,372.007172,139.561539,350.32605,144.509933,426.369934,139.877533,446.495789,132.987366,462.759247,140.735657,446.968811,144.641846,355.807861,266.744751,391.763977,239.17247,442.140991,235.821426,458.928772,259.963379,444.055176,313.353333,389.617371,316.363281,1
709,'2023/11/29 08:57:28:739',3,439.138794,188.27327,422.853668,138.533966,336.739563,142.199493,360.078003,133.183258,383.385498,140.991989,362.070892,145.72525,436.127319,141.406799,455.875641,134.367065,471.265625,142.096298,456.042603,146.156158,365.621094,268.952057,402.180298,243.104858,451.269989,239.895142,466.773041,262.548798,452.715454,314.17514,399.764862,317.103668,1
710,'2023/11/29 08:57:28:755',3,448.850586,191.213089,432.765564,141.193863,346.587341,143.864273,369.982056,134.893311,393.218323,143.132889,372.027161,147.67067,445.277252,143.842636,464.914398,136.738449,479.9422,144.633148,464.86264,148.658264,374.484314,271.731049,411.312378,245.982666,459.867126,242.78714,474.695313,265.513763,461.025696,316.935028,408.705017,319.810425,1
711,'2023/11/29 08:57:28:793',3,448.850586,191.213089,432.765564,141.193863,346.587341,143.864273,369.982056,134.893311,393.218323,143.132889,372.027161,147.67067,445.277252,143.842636,464.914398,136.738449,479.9422,144.633148,464.86264,148.658264,374.484314,271.731049,411.312378,245.982666,459.867126,242.78714,474.695313,265.513763,461.025696,316.935028,408.705017,319.810425,1
712,'2023/11/29 08:57:28:805',3,459.48175,194.053787,443.013794,143.406189,356.448822,145.365189,379.953217,136.73909,402.909271,144.88382,382.128174,149.226883,454.11792,145.983582,473.331543,139.45015,487.661652,147.27623,473.025391,150.993851,382.949921,274.309387,420.473114,249.141495,468.635559,246.156906,482.305969,268.632813,469.435303,319.458679,417.619202,322.117493,1
713,'2023/11/29 08:57:28:828',3,459.48175,194.053787,443.013794,143.406189,356.448822,145.365189,379.953217,136.73909,402.909271,144.88382,382.128174,149.226883,454.11792,145.983582,473.331543,139.45015,487.661652,147.27623,473.025391,150.993851,382.949921,274.309387,420.473114,249.141495,468.635559,246.156906,482.305969,268.632813,469.435303,319.458679,417.619202,322.117493,1
714,'2023/11/29 08:57:28:839',3,475.568329,202.610535,459.712128,151.410553,372.728455,152.66304,396.278992,144.435913,419.344391,152.711121,398.514648,156.84642,470.394531,153.743668,489.764679,146.894196,504.106628,154.497742,489.313599,158.686127,396.601685,278.426575,434.717285,254.559631,484.170349,251.759857,497.551941,273.051514,484.302307,324.248444,431.946045,326.742462,1
715,'2023/11/29 08:57:28:860',3,475.568329,202.610535,459.712128,151.410553,372.728455,152.66304,396.278992,144.435913,419.344391,152.711121,398.514648,156.84642,470.394531,153.743668,489.764679,146.894196,504.106628,154.497742,489.313599,158.686127,396.601685,278.426575,434.717285,254.559631,484.170349,251.759857,497.551941,273.051514,484.302307,324.248444,431.946045,326.742462,1
716,'2023/11/29 08:57:28:872',3,484.098267,208.090958,468.210205,155.991409,382.987366,154.8349,406.251221,146.834152,428.426025,155.569046,408.515259,159.186371,476.656097,157.20137,494.987976,150.649582,508.081055,158.368332,494.236359,162.182434,403.957001,283.446655,441.989746,260.268341,489.297729,257.930756,500.598083,279.390015,489.364136,332.751434,438.326111,334.782257,1
717,'2023/11/29 08:57:28:894',3,484.098267,208.090958,468.210205,155.991409,382.987366,154.8349,406.251221,146.834152,428.426025,155.569046,408.515259,159.186371,476.656097,157.20137,494.987976,150.649582,508.081055,158.368332,494.236359,162.182434,403.957001,283.446655,441.989746,260.268341,489.297729,257.930756,500.598083,279.390015,489.364136,332.751434,438.326111,334.782257,1
718,'2023/11/29 08:57:28:905',3,490.290802,213.522644,475.323242,160.782043,391.061584,157.652847,414.088501,149.970245,435.982513,159.286118,416.384216,162.50621,483.441956,161.287872,501.672546,154.492279,514.518433,162.248367,500.641449,166.331543,409.290344,285.722168,447.136047,263.415527,494.496521,261.594238,505.365234,282.85498,494.133301,338.170959,443.292603,339.742737,1
719,'2023/11/29 08:57:28:927',3,490.290802,213.522644,475.323242,160.782043,391.061584,157.652847,414.088501,149.970245,435.982513,159.286118,416.384216,162.50621,483.441956,161.287872,501.672546,154.492279,514.518433,162.248367,500.641449,166.331543,409.290344,285.722168,447.136047,263.415527,494.496521,261.594238,505.365234,282.85498,494.133301,338.170959,443.292603,339.742737,1
720,'2023/11/29 08:57:28:939',3,496.414978,215.796875,481.254395,163.880981,396.813843,161.103058,419.908295,153.450912,441.64386,162.614212,422.140198,165.830994,488.933594,164.684647,506.948883,158.218384,519.665649,165.997925,505.974365,169.843567,414.790344,289.246857,452.758759,266.183624,499.816467,264.388672,510.200409,286.533356,499.412781,342.428619,448.840546,343.948517,1
721,'2023/11/29 08:57:28:961',3,496.414978,215.796875,481.254395,163.880981,396.813843,161.103058,419.908295,153.450912,441.64386,162.614212,422.140198,165.830994,488.933594,164.684647,506.948883,158.218384,519.665649,165.997925,505.974365,169.843567,414.790344,289.246857,452.758759,266.183624,499.816467,264.388672,510.200409,286.533356,499.412781,342.428619,448.840546,343.948517,1
722,'2023/11/29 08:57:28:972',3,501.260559,220.352951,486.733154,168.141891,403.125977,165.067764,425.98056,157.842484,447.32312,166.7547,428.260071,169.679764,494.09314,169.210449,511.71167,163.229004,524.204529,170.879944,510.587097,174.39447,418.664429,292.110229,456.659058,269.944153,504.25415,268.509399,514.546997,290.238159,503.451965,345.466492,452.744812,346.608154,1
723,'2023/11/29 08:57:29:011',3,501.260559,220.352951,486.733154,168.141891,403.125977,165.067764,425.98056,157.842484,447.32312,166.7547,428.260071,169.679764,494.09314,169.210449,511.71167,163.229004,524.204529,170.879944,510.587097,174.39447,418.664429,292.110229,456.659058,269.944153,504.25415,268.509399,514.546997,290.238159,503.451965,345.466492,452.744812,346.608154,1
724,'2023/11/29 08:57:29:021',3,503.673096,226.977203,489.857361,174.406799,407.007538,170.257172,429.622681,163.290405,450.800903,172.309174,431.889587,175.067459,497.119019,174.962906,514.63739,169.016663,527.008118,176.619843,513.4245,180.141235,421.620544,296.571289,459.241455,275.34613,506.063568,274.088989,516.214844,295.174011,505.13324,349.776428,455.320343,350.750122,1
725,'2023/11/29 08:57:29:043',3,503.673096,226.977203,489.857361,174.406799,407.007538,170.257172,429.622681,163.290405,450.800903,172.309174,431.889587,175.067459,497.119019,174.962906,514.63739,169.016663,527.008118,176.619843,513.4245,180.141235,421.620544,296.571289,459.241455,275.34613,506.063568,274.088989,516.214844,295.174011,505.13324,349.776428,455.320343,350.750122,1
726,'2023/11/29 08:57:29:055',3,505.363342,231.668213,492.479584,179.678909,410.705841,174.715149,433.10498,168.222076,453.870575,177.199554,435.177673,179.586807,499.679504,180.514572,517.038879,175.164276,529.256958,182.834106,515.71106,185.953308,423.241913,300.130859,460.549286,279.370361,507.113708,278.858093,517.114868,300.434021,505.969604,354.861145,456.445282,355.108582,1
727,'2023/11/29 08:57:29:077',3,505.363342,231.668213,492.479584,179.678909,410.705841,174.715149,433.10498,168.222076,453.870575,177.199554,435.177673,179.586807,499.679504,180.514572,517.038879,175.164276,529.256958,182.834106,515.71106,185.953308,423.241913,300.130859,460.549286,279.370361,507.113708,278.858093,517.114868,300.434021,505.969604,354.861145,456.445282,355.108582,1
728,'2023/11/29 08:57:29:089',3,506.431213,234.653076,494.175659,183.714462,412.609833,179.370758,434.957855,173.160202,455.579895,181.889938,436.866119,184.081558,501.876862,185.609039,519.311584,180.7117,531.708923,188.44632,518.004333,191.244049,423.484528,302.124329,460.763397,281.40802,508.623413,281.555115,518.969116,303.804321,507.208466,358.693176,456.677399,358.334656,1
729,'2023/11/29 08:57:29:111',3,506.431213,234.653076,494.175659,183.714462,412.609833,179.370758,434.957855,173.160202,455.579895,181.889938,436.866119,184.081558,501.876862,185.609039,519.311584,180.7117,531.708923,188.44632,518.004333,191.244049,423.484528,302.124329,460.763397,281.40802,508.623413,281.555115,518.969116,303.804321,507.208466,358.693176,456.677399,358.334656,1
730,'2023/11/29 08:57:29:122',3,506.447815,239.677902,494.967682,189.104996,413.824402,184.456589,436.088379,178.594162,456.52475,187.10524,437.830688,189.159149,502.738281,191.337646,520.119019,187.061081,532.500854,194.848404,518.782715,197.272232,423.567139,307.138763,460.729431,286.777557,508.202209,287.4935,518.587891,310.063446,506.609955,363.725067,456.450684,362.80542,1
731,'2023/11/29 08:57:29:144',3,506.447815,239.677902,494.967682,189.104996,413.824402,184.456589,436.088379,178.594162,456.52475,187.10524,437.830688,189.159149,502.738281,191.337646,520.119019,187.061081,532.500854,194.848404,518.782715,197.272232,423.567139,307.138763,460.729431,286.777557,508.202209,287.4935,518.587891,310.063446,506.609955,363.725067,456.450684,362.80542,1
732,'2023/11/29 08:57:29:173',3,506.593323,242.556366,494.668304,193.926483,414.427124,191.027451,436.295044,184.829132,456.685486,192.962097,438.286743,195.353271,502.912292,196.04097,520.073914,191.124527,532.662842,198.460129,518.895386,201.36203,425.472107,308.086456,461.70459,287.26178,509.525818,287.091675,519.975098,309.063507,508.190125,364.333984,457.899506,364.22699,1
